geoid,lat,lon,lstf,lstf_serc,lstf_arc,ndvi,ndvi_serc,ndvi_arc,ndmi,ndmi_serc,ndmi_arc,lstf_temporal,ndvi_temporal,ndmi_temporal,elv_rel,elv,idx_row,idx_col,mdrdasp,mdrdconc,mdrdgrv,mdrdunp,mdconst,mdbldg,lstf_ndvi_corr,lstf_ndmi_corr,ndvi_ndmi_corr,lstf_ndvi_pval,lstf_ndmi_pval,ndvi_ndmi_pval,slope,tri,downhill_fraction,dom_angle_deg
537,30.81832504272461,-105.09030151367188,77.92,6.69,0.74,0.09,-0.02,0.0,,,,"[82.24,77.32,82.40,64.67,78.88,73.17,89.63,71.75,70.22,88.93]","[0.11,0.11,0.11,0.06,-0.03,0.10,0.11,0.12,0.10,0.09]",,58.53,1210.33,0,537,,,,,,,0.11,,,0.76,,,,0.07,0.5,276.3
538,30.81832504272461,-105.09027862548828,77.94,6.65,0.74,0.09,-0.02,0.0,,,,"[82.28,77.37,82.44,64.68,78.91,73.21,89.66,71.76,70.17,88.93]","[0.11,0.11,0.11,0.06,-0.03,0.10,0.11,0.12,0.10,0.09]",,58.7,1210.5,0,538,,,,,,,0.12,,,0.75,,,,0.05,0.5,127.06
539,30.81832504272461,-105.09024810791016,77.96,6.62,0.73,0.09,-0.02,0.0,,,,"[82.32,77.41,82.48,64.70,78.93,73.25,89.69,71.78,70.11,88.94]","[0.11,0.11,0.11,0.06,-0.03,0.10,0.11,0.12,0.10,0.09]",,58.86,1210.66,0,539,,,,,,,0.12,,,0.75,,,,0.04,0.46,236.55
540,30.81832504272461,-105.09022521972656,77.98,6.58,0.73,0.09,-0.02,0.0,,,,"[82.36,77.46,82.52,64.72,78.95,73.29,89.72,71.79,70.06,88.94]","[0.11,0.11,0.11,0.06,-0.03,0.10,0.11,0.12,0.10,0.09]",,58.98,1210.78,0,540,,,,,,,0.12,,,0.74,,,,0.03,0.53,208.17
541,30.81832504272461,-105.0901870727539,78.0,6.55,0.73,0.09,-0.02,0.0,,,,"[82.39,77.50,82.56,64.74,78.97,73.33,89.75,71.81,70.01,88.95]","[0.11,0.11,0.11,0.06,-0.03,0.10,0.11,0.12,0.10,0.09]",,59.08,1210.87,0,541,,,,,,,0.12,,,0.74,,,,0.03,0.5,187.92
542,30.81832504272461,-105.09017181396484,78.02,6.52,0.72,0.09,-0.02,0.0,,,,"[82.43,77.55,82.60,64.76,78.99,73.37,89.78,71.82,69.96,88.95]","[0.11,0.11,0.11,0.06,-0.03,0.10,0.11,0.12,0.10,0.09]",,59.16,1210.96,0,542,,,,,,,0.12,,,0.74,,,,0.02,0.55,243.0
543,30.81832504272461,-105.09014892578125,78.04,6.48,0.72,0.08,-0.01,0.0,,,,"[82.47,77.60,82.64,64.77,79.01,73.41,89.81,71.84,69.90,88.95]","[0.10,0.10,0.10,0.05,-0.03,0.09,0.10,0.11,0.10,0.09]",,59.17,1210.97,0,543,,,,,,,0.12,,,0.73,,,,0.01,0.57,182.87
544,30.81832504272461,-105.0901107788086,78.06,6.45,0.72,0.08,-0.01,0.0,,,,"[82.51,77.64,82.68,64.79,79.03,73.44,89.84,71.85,69.85,88.96]","[0.10,0.10,0.10,0.05,-0.03,0.09,0.10,0.11,0.10,0.09]",,59.15,1210.95,0,544,,,,,,,0.13,,,0.73,,,,0.01,0.49,110.44
545,30.81832504272461,-105.090087890625,78.08,6.42,0.71,0.08,-0.01,0.0,,,,"[82.55,77.69,82.72,64.81,79.05,73.48,89.87,71.87,69.80,88.96]","[0.10,0.10,0.10,0.05,-0.03,0.09,0.10,0.11,0.10,0.09]",,59.12,1210.92,0,545,,,,,,,0.13,,,0.72,,,,0.03,0.55,125.74
546,30.81832504272461,-105.09005737304688,78.1,6.38,0.71,0.08,-0.01,0.0,,,,"[82.58,77.73,82.76,64.83,79.07,73.52,89.89,71.88,69.75,88.97]","[0.10,0.10,0.10,0.05,-0.03,0.09,0.10,0.11,0.10,0.09]",,59.0,1210.8,0,546,,,,,,,0.13,,,0.72,,,,0.06,0.5,130.46
