geoid,lat,lon,lstf,lstf_serc,lstf_arc,lstf_flag,ndvi,ndvi_serc,ndvi_arc,ndvi_flag,ndmi,ndmi_serc,ndmi_arc,ndmi_flag,elv_rel,elv,idx_row,idx_col,mdrdasp,mdrdconc,mdrdgrv,mdrdunp,mdconst,mdbldg,lstf_ndvi_corr,lstf_ndmi_corr,ndvi_ndmi_corr,lstf_ndvi_pval,lstf_ndmi_pval,ndvi_ndmi_pval,lstf_temporal,ndvi_temporal,ndmi_temporal,ls_land_cover,cl_land_cover,terrain_classification,slope,aspect,tri,tpi,anisotropy,cgap,downhill_fraction,cgap_uphill,uphill_fraction,dom_angle_deg,dom_dir,dom_ptb_lat,dom_ptb_lon,dom_dir_elv,dd_geoid
20170,30.837413617750435,-105.07048818680215,124.9,8.760000228881836,0.800000011920929,3.0,0.1,0.0,0.0,,-0.02,0.01,0.0,,192.49,1320.05,522.0,37.0,300.0,300.0,300.0,300.0,300.0,300.0,-0.008999999612569809,-0.14900000393390656,0.3540000021457672,0.986,0.778,0.492,"[121.3,120.4,130.6,128.3,118.8,130.0]","[0.1,0.1,0.1,0.1,0.1,0.1]","[-0.1,-0.0,-0.0,-0.0,-0.0,-0.0]",BN,,DSS,,,0.2515949125081844,,0.156152322626075,0.007157287525369038,0.5,0.16150757595082169,0.375,25.463345061867855,NE,30.83723395469361,-105.07048818680215,191.89,20171
20701,30.837323786222022,-105.07048818680215,124.9,8.760000228881836,0.800000011920929,3.0,0.1,0.0,0.0,,-0.02,0.01,0.0,,192.15,1319.71,522.0,38.0,300.0,300.0,300.0,300.0,300.0,300.0,-0.008999999612569809,-0.14900000393390656,0.3540000021457672,0.986,0.778,0.492,"[121.3,120.4,130.6,128.3,118.8,130.0]","[0.1,0.1,0.1,0.1,0.1,0.1]","[-0.1,-0.0,-0.0,-0.0,-0.0,-0.0]",BN,,DSS,,,0.2204824256034909,,0.06443482195476312,0.000796897832167548,0.5,0.0849390334558989,0.5,-32.47119229082936,SE,30.837323786222022,-105.07030852374533,191.8,19640
20701,30.837323786222022,-105.07048818680215,124.9,8.760000228881836,0.800000011920929,3.0,0.1,0.0,0.0,,-0.02,0.01,0.0,,192.15,1319.71,522.0,38.0,300.0,300.0,300.0,300.0,300.0,300.0,-0.008999999612569809,-0.14900000393390656,0.3540000021457672,0.986,0.778,0.492,"[121.3,120.4,130.6,128.3,118.8,130.0]","[0.1,0.1,0.1,0.1,0.1,0.1]","[-0.1,-0.0,-0.0,-0.0,-0.0,-0.0]",BN,,DSS,,,0.2204824256034909,,0.06443482195476312,0.000796897832167548,0.5,0.0849390334558989,0.5,-32.47119229082936,SE,30.837323786222022,-105.07030852374533,191.8,19640
21232,30.83723395469361,-105.07048818680215,124.73,8.199999809265137,0.75,3.0,0.1,-0.01,0.0,,-0.08,0.01,0.0,,191.89,1319.45,522.0,39.0,300.0,300.0,300.0,300.0,300.0,300.0,-0.7649999856948853,-0.13600000739097595,0.2709999978542328,0.076,0.797,0.604,"[121.3,120.2,130.3,128.0,119.1,129.5]","[0.1,0.1,0.1,0.1,0.1,0.1]","[-0.1,-0.1,-0.1,-0.1,-0.0,-0.1]",BN,,DSS,,,0.181659021245847,,0.05702329598991374,0.030918830920378476,0.5,0.03615223689150296,0.5,-29.054604099067955,SE,30.83723395469361,-105.07030852374533,191.61,20171
21232,30.83723395469361,-105.07048818680215,124.73,8.199999809265137,0.75,3.0,0.1,-0.01,0.0,,-0.08,0.01,0.0,,191.89,1319.45,522.0,39.0,300.0,300.0,300.0,300.0,300.0,300.0,-0.7649999856948853,-0.13600000739097595,0.2709999978542328,0.076,0.797,0.604,"[121.3,120.2,130.3,128.0,119.1,129.5]","[0.1,0.1,0.1,0.1,0.1,0.1]","[-0.1,-0.1,-0.1,-0.1,-0.0,-0.1]",BN,,DSS,,,0.181659021245847,,0.05702329598991374,0.030918830920378476,0.5,0.03615223689150296,0.5,-29.054604099067955,SE,30.83723395469361,-105.07030852374533,191.61,20171
21763,30.837144123165196,-105.07048818680215,124.73,8.199999809265137,0.75,3.0,0.1,-0.01,0.0,,-0.08,0.01,0.0,,191.69,1319.25,522.0,40.0,300.0,300.0,300.0,300.0,300.0,300.0,-0.7649999856948853,-0.13600000739097595,0.2709999978542328,0.076,0.797,0.604,"[121.3,120.2,130.3,128.0,119.1,129.5]","[0.1,0.1,0.1,0.1,0.1,0.1]","[-0.1,-0.1,-0.1,-0.1,-0.0,-0.1]",BN,,DSS,,,0.1508724626961457,,0.14033480037370505,0.05384776310850045,0.625,0.03272077938641321,0.375,26.565051177074746,NE,30.83696446010837,-105.07048818680215,191.36,21764
21763,30.837144123165196,-105.07048818680215,124.73,8.199999809265137,0.75,3.0,0.1,-0.01,0.0,,-0.08,0.01,0.0,,191.69,1319.25,522.0,40.0,300.0,300.0,300.0,300.0,300.0,300.0,-0.7649999856948853,-0.13600000739097595,0.2709999978542328,0.076,0.797,0.604,"[121.3,120.2,130.3,128.0,119.1,129.5]","[0.1,0.1,0.1,0.1,0.1,0.1]","[-0.1,-0.1,-0.1,-0.1,-0.0,-0.1]",BN,,DSS,,,0.1508724626961457,,0.14033480037370505,0.05384776310850045,0.625,0.03272077938641321,0.375,26.565051177074746,NE,30.83696446010837,-105.07048818680215,191.36,21764
22294,30.837054291636782,-105.07048818680215,124.73,8.199999809265137,0.75,3.0,0.1,-0.01,0.0,,-0.08,0.01,0.0,,191.51,1319.07,522.0,41.0,300.0,300.0,300.0,300.0,300.0,300.0,-0.7649999856948853,-0.13600000739097595,0.2709999978542328,0.076,0.797,0.604,"[121.3,120.2,130.3,128.0,119.1,129.5]","[0.1,0.1,0.1,0.1,0.1,0.1]","[-0.1,-0.1,-0.1,-0.1,-0.0,-0.1]",BN,,DSS,,,0.13513881751740037,,0.2669214989506271,0.06091883092037961,0.625,0.04514718625760654,0.375,35.5376777919898,NE,30.836874628579956,-105.07048818680215,191.22,22295
22294,30.837054291636782,-105.07048818680215,124.73,8.199999809265137,0.75,3.0,0.1,-0.01,0.0,,-0.08,0.01,0.0,,191.51,1319.07,522.0,41.0,300.0,300.0,300.0,300.0,300.0,300.0,-0.7649999856948853,-0.13600000739097595,0.2709999978542328,0.076,0.797,0.604,"[121.3,120.2,130.3,128.0,119.1,129.5]","[0.1,0.1,0.1,0.1,0.1,0.1]","[-0.1,-0.1,-0.1,-0.1,-0.0,-0.1]",BN,,DSS,,,0.13513881751740037,,0.2669214989506271,0.06091883092037961,0.625,0.04514718625760654,0.375,35.5376777919898,NE,30.836874628579956,-105.07048818680215,191.22,22295
22825,30.83696446010837,-105.07048818680215,124.52,7.820000171661377,0.7099999785423279,3.0,0.12,-0.01,0.0,,-0.08,0.0,0.0,,191.36,1318.92,522.0,42.0,300.0,300.0,300.0,300.0,300.0,300.0,-0.5789999961853027,-0.7730000019073486,0.7450000047683716,0.229,0.071,0.089,"[121.2,120.1,130.0,127.6,119.1,129.1]","[0.1,0.2,0.1,0.1,0.1,0.1]","[-0.1,-0.1,-0.1,-0.1,-0.0,-0.1]",BN,,,,,0.1421267040355204,,0.3865575697048849,0.059203102167834726,0.625,0.046360389693221954,0.25,30.6186054089097,NE,30.836784797051543,-105.07048818680215,191.07,22826
22825,30.83696446010837,-105.07048818680215,124.52,7.820000171661377,0.7099999785423279,3.0,0.12,-0.01,0.0,,-0.08,0.0,0.0,,191.36,1318.92,522.0,42.0,300.0,300.0,300.0,300.0,300.0,300.0,-0.5789999961853027,-0.7730000019073486,0.7450000047683716,0.229,0.071,0.089,"[121.2,120.1,130.0,127.6,119.1,129.1]","[0.1,0.2,0.1,0.1,0.1,0.1]","[-0.1,-0.1,-0.1,-0.1,-0.0,-0.1]",BN,,,,,0.1421267040355204,,0.3865575697048849,0.059203102167834726,0.625,0.046360389693221954,0.25,30.6186054089097,NE,30.836784797051543,-105.07048818680215,191.07,22826
23356,30.836874628579956,-105.07048818680215,124.52,7.820000171661377,0.7099999785423279,3.0,0.12,-0.01,0.0,,-0.08,0.0,0.0,,191.22,1318.78,522.0,43.0,300.0,300.0,300.0,300.0,300.0,300.0,-0.5789999961853027,-0.7730000019073486,0.7450000047683716,0.229,0.071,0.089,"[121.2,120.1,130.0,127.6,119.1,129.1]","[0.1,0.2,0.1,0.1,0.1,0.1]","[-0.1,-0.1,-0.1,-0.1,-0.0,-0.1]",BN,,,,,0.16822603841260775,,0.4187648948367743,0.07162950903902804,0.625,0.035147186257615634,0.375,27.4075754378177,NE,30.83669496552313,-105.07048818680215,190.89,23357
23356,30.836874628579956,-105.07048818680215,124.52,7.820000171661377,0.7099999785423279,3.0,0.12,-0.01,0.0,,-0.08,0.0,0.0,,191.22,1318.78,522.0,43.0,300.0,300.0,300.0,300.0,300.0,300.0,-0.5789999961853027,-0.7730000019073486,0.7450000047683716,0.229,0.071,0.089,"[121.2,120.1,130.0,127.6,119.1,129.1]","[0.1,0.2,0.1,0.1,0.1,0.1]","[-0.1,-0.1,-0.1,-0.1,-0.0,-0.1]",BN,,,,,0.16822603841260775,,0.4187648948367743,0.07162950903902804,0.625,0.035147186257615634,0.375,27.4075754378177,NE,30.83669496552313,-105.07048818680215,190.89,23357
23887,30.836784797051543,-105.07048818680215,124.52,7.820000171661377,0.7099999785423279,3.0,0.12,-0.01,0.0,,-0.08,0.0,0.0,,191.07,1318.63,522.0,44.0,300.0,300.0,300.0,300.0,300.0,300.0,-0.5789999961853027,-0.7730000019073486,0.7450000047683716,0.229,0.071,0.089,"[121.2,120.1,130.0,127.6,119.1,129.1]","[0.1,0.2,0.1,0.1,0.1,0.1]","[-0.1,-0.1,-0.1,-0.1,-0.0,-0.1]",BN,,DSS,,,0.20399142138825882,,0.2910380125814899,0.06698484809834299,0.625,0.005649711574543942,0.375,30.618605408908792,NE,30.836605133994716,-105.07048818680215,190.7,23888
23887,30.836784797051543,-105.07048818680215,124.52,7.820000171661377,0.7099999785423279,3.0,0.12,-0.01,0.0,,-0.08,0.0,0.0,,191.07,1318.63,522.0,44.0,300.0,300.0,300.0,300.0,300.0,300.0,-0.5789999961853027,-0.7730000019073486,0.7450000047683716,0.229,0.071,0.089,"[121.2,120.1,130.0,127.6,119.1,129.1]","[0.1,0.2,0.1,0.1,0.1,0.1]","[-0.1,-0.1,-0.1,-0.1,-0.0,-0.1]",BN,,DSS,,,0.20399142138825882,,0.2910380125814899,0.06698484809834299,0.625,0.005649711574543942,0.375,30.618605408908792,NE,30.836605133994716,-105.07048818680215,190.7,23888
24418,30.83669496552313,-105.07048818680215,124.3,7.590000152587891,0.6899999976158142,3.0,0.13,-0.01,0.0,,-0.07,0.02,0.0,,190.89,1318.45,522.0,45.0,300.0,300.0,300.0,300.0,300.0,300.0,-0.8050000071525574,-0.5460000038146973,0.7300000190734863,0.053,0.262,0.099,"[121.1,120.1,129.6,127.3,119.0,128.7]","[0.1,0.2,0.1,0.1,0.2,0.1]","[-0.1,-0.0,-0.1,-0.1,-0.0,-0.1]",BN,,DSS,,,0.22299103120977726,,0.15375709567473342,0.03577164466273475,0.625,0.02506096654408632,0.375,29.744881296941607,NE,30.836515302466303,-105.07048818680215,190.55,24419
24418,30.83669496552313,-105.07048818680215,124.3,7.590000152587891,0.6899999976158142,3.0,0.13,-0.01,0.0,,-0.07,0.02,0.0,,190.89,1318.45,522.0,45.0,300.0,300.0,300.0,300.0,300.0,300.0,-0.8050000071525574,-0.5460000038146973,0.7300000190734863,0.053,0.262,0.099,"[121.1,120.1,129.6,127.3,119.0,128.7]","[0.1,0.2,0.1,0.1,0.2,0.1]","[-0.1,-0.0,-0.1,-0.1,-0.0,-0.1]",BN,,DSS,,,0.22299103120977726,,0.15375709567473342,0.03577164466273475,0.625,0.02506096654408632,0.375,29.744881296941607,NE,30.836515302466303,-105.07048818680215,190.55,24419
24949,30.836605133994716,-105.07048818680215,124.3,7.590000152587891,0.6899999976158142,3.0,0.13,-0.01,0.0,,-0.07,0.02,0.0,,190.7,1318.26,522.0,46.0,300.0,300.0,300.0,300.0,300.0,300.0,-0.8050000071525574,-0.5460000038146973,0.7300000190734863,0.053,0.262,0.099,"[121.1,120.1,129.6,127.3,119.0,128.7]","[0.1,0.2,0.1,0.1,0.2,0.1]","[-0.1,-0.0,-0.1,-0.1,-0.0,-0.1]",BN,,DSS,,,0.20171142753943946,,0.09431091523028061,0.009999999999990905,0.625,0.044558441227158796,0.375,-130.9143832200194,SW,30.836784797051543,-105.07030852374533,191.09,24948
24949,30.836605133994716,-105.07048818680215,124.3,7.590000152587891,0.6899999976158142,3.0,0.13,-0.01,0.0,,-0.07,0.02,0.0,,190.7,1318.26,522.0,46.0,300.0,300.0,300.0,300.0,300.0,300.0,-0.8050000071525574,-0.5460000038146973,0.7300000190734863,0.053,0.262,0.099,"[121.1,120.1,129.6,127.3,119.0,128.7]","[0.1,0.2,0.1,0.1,0.2,0.1]","[-0.1,-0.0,-0.1,-0.1,-0.0,-0.1]",BN,,DSS,,,0.20171142753943946,,0.09431091523028061,0.009999999999990905,0.625,0.044558441227158796,0.375,-130.9143832200194,SW,30.836784797051543,-105.07030852374533,191.09,24948
25480,30.836515302466303,-105.07048818680215,124.3,7.590000152587891,0.6899999976158142,3.0,0.13,-0.01,0.0,,-0.07,0.02,0.0,,190.55,1318.11,522.0,47.0,300.0,300.0,300.0,300.0,300.0,300.0,-0.8050000071525574,-0.5460000038146973,0.7300000190734863,0.053,0.262,0.099,"[121.1,120.1,129.6,127.3,119.0,128.7]","[0.1,0.2,0.1,0.1,0.2,0.1]","[-0.1,-0.0,-0.1,-0.1,-0.0,-0.1]",BN,,,,,0.14945735177634675,,0.424109789964934,0.008994949366123689,0.625,0.06334523779156193,0.375,-144.46232220803253,SW,30.83669496552313,-105.07030852374533,190.89,25479
25480,30.836515302466303,-105.07048818680215,124.3,7.590000152587891,0.6899999976158142,3.0,0.13,-0.01,0.0,,-0.07,0.02,0.0,,190.55,1318.11,522.0,47.0,300.0,300.0,300.0,300.0,300.0,300.0,-0.8050000071525574,-0.5460000038146973,0.7300000190734863,0.053,0.262,0.099,"[121.1,120.1,129.6,127.3,119.0,128.7]","[0.1,0.2,0.1,0.1,0.2,0.1]","[-0.1,-0.0,-0.1,-0.1,-0.0,-0.1]",BN,,,,,0.14945735177634675,,0.424109789964934,0.008994949366123689,0.625,0.06334523779156193,0.375,-144.46232220803253,SW,30.83669496552313,-105.07030852374533,190.89,25479
26011,30.83642547093789,-105.07048818680215,124.23,7.420000076293945,0.6700000166893005,3.0,0.12,-0.01,0.0,,-0.1,0.01,0.0,,190.49,1318.05,522.0,48.0,300.0,300.0,300.0,300.0,300.0,300.0,-0.5199999809265137,0.0729999989271164,0.45899999141693115,0.291,0.891,0.36,"[121.1,120.2,129.4,127.2,119.0,128.5]","[0.1,0.2,0.1,0.1,0.1,0.1]","[-0.1,-0.1,-0.1,-0.1,-0.1,-0.1]",BN,,,,,0.1275245074485712,,0.20844735073084253,0.1267766952966255,0.375,0.035355339059335425,0.625,164.74488129694848,W,30.836515302466303,-105.07039835527374,190.56,26541
26011,30.83642547093789,-105.07048818680215,124.23,7.420000076293945,0.6700000166893005,3.0,0.12,-0.01,0.0,,-0.1,0.01,0.0,,190.49,1318.05,522.0,48.0,300.0,300.0,300.0,300.0,300.0,300.0,-0.5199999809265137,0.0729999989271164,0.45899999141693115,0.291,0.891,0.36,"[121.1,120.2,129.4,127.2,119.0,128.5]","[0.1,0.2,0.1,0.1,0.1,0.1]","[-0.1,-0.1,-0.1,-0.1,-0.1,-0.1]",BN,,,,,0.1275245074485712,,0.20844735073084253,0.1267766952966255,0.375,0.035355339059335425,0.625,164.74488129694848,W,30.836515302466303,-105.07039835527374,190.56,26541
26542,30.836335639409477,-105.07048818680215,124.23,7.420000076293945,0.6700000166893005,3.0,0.12,-0.01,0.0,,-0.1,0.01,0.0,,190.55,1318.11,522.0,49.0,300.0,300.0,300.0,300.0,300.0,300.0,-0.5199999809265137,0.0729999989271164,0.45899999141693115,0.291,0.891,0.36,"[121.1,120.2,129.4,127.2,119.0,128.5]","[0.1,0.2,0.1,0.1,0.1,0.1]","[-0.1,-0.1,-0.1,-0.1,-0.1,-0.1]",BN,,,,,0.1768827295130901,,0.35765709259337064,0.06284271247462414,0.5,0.08221825406946671,0.5,141.1701750950283,NW,30.836335639409477,-105.07048818680215,190.55,27603
26542,30.836335639409477,-105.07048818680215,124.23,7.420000076293945,0.6700000166893005,3.0,0.12,-0.01,0.0,,-0.1,0.01,0.0,,190.55,1318.11,522.0,49.0,300.0,300.0,300.0,300.0,300.0,300.0,-0.5199999809265137,0.0729999989271164,0.45899999141693115,0.291,0.891,0.36,"[121.1,120.2,129.4,127.2,119.0,128.5]","[0.1,0.2,0.1,0.1,0.1,0.1]","[-0.1,-0.1,-0.1,-0.1,-0.1,-0.1]",BN,,,,,0.1768827295130901,,0.35765709259337064,0.06284271247462414,0.5,0.08221825406946671,0.5,141.1701750950283,NW,30.836335639409477,-105.07048818680215,190.55,27603
27073,30.836245807881063,-105.07048818680215,124.23,7.420000076293945,0.6700000166893005,3.0,0.12,-0.01,0.0,,-0.1,0.01,0.0,,190.6,1318.16,522.0,50.0,300.0,300.0,300.0,300.0,300.0,300.0,-0.5199999809265137,0.0729999989271164,0.45899999141693115,0.291,0.891,0.36,"[121.1,120.2,129.4,127.2,119.0,128.5]","[0.1,0.2,0.1,0.1,0.1,0.1]","[-0.1,-0.1,-0.1,-0.1,-0.1,-0.1]",BN,,,,,0.30333562270197567,,0.42546342119860453,0.017695526216997493,0.625,0.07849242404915899,0.375,122.4711922908473,NW,30.836245807881063,-105.07048818680215,190.6,28134
27073,30.836245807881063,-105.07048818680215,124.23,7.420000076293945,0.6700000166893005,3.0,0.12,-0.01,0.0,,-0.1,0.01,0.0,,190.6,1318.16,522.0,50.0,300.0,300.0,300.0,300.0,300.0,300.0,-0.5199999809265137,0.0729999989271164,0.45899999141693115,0.291,0.891,0.36,"[121.1,120.2,129.4,127.2,119.0,128.5]","[0.1,0.2,0.1,0.1,0.1,0.1]","[-0.1,-0.1,-0.1,-0.1,-0.1,-0.1]",BN,,,,,0.30333562270197567,,0.42546342119860453,0.017695526216997493,0.625,0.07849242404915899,0.375,122.4711922908473,NW,30.836245807881063,-105.07048818680215,190.6,28134
27604,30.83615597635265,-105.07048818680215,123.95,7.139999866485596,0.6499999761581421,3.0,0.1,0.0,0.0,,-0.08,0.01,0.0,,190.46,1318.02,522.0,51.0,300.0,300.0,300.0,300.0,300.0,300.0,-0.6259999871253967,-0.10599999874830246,0.42100000381469727,0.184,0.841,0.405,"[120.9,120.0,129.1,126.9,118.7,128.1]","[0.1,0.1,0.1,0.1,0.1,0.1]","[-0.1,-0.1,-0.1,-0.1,-0.0,-0.1]",BN,,,,,0.5753585838414257,,0.5597701283028932,0.44338095116624887,0.75,0.003223304703341534,0.25,70.5885131413169,N,30.836066144824237,-105.07048818680215,189.91,28135
27604,30.83615597635265,-105.07048818680215,123.95,7.139999866485596,0.6499999761581421,3.0,0.1,0.0,0.0,,-0.08,0.01,0.0,,190.46,1318.02,522.0,51.0,300.0,300.0,300.0,300.0,300.0,300.0,-0.6259999871253967,-0.10599999874830246,0.42100000381469727,0.184,0.841,0.405,"[120.9,120.0,129.1,126.9,118.7,128.1]","[0.1,0.1,0.1,0.1,0.1,0.1]","[-0.1,-0.1,-0.1,-0.1,-0.0,-0.1]",BN,,,,,0.5753585838414257,,0.5597701283028932,0.44338095116624887,0.75,0.003223304703341534,0.25,70.5885131413169,N,30.836066144824237,-105.07048818680215,189.91,28135
28135,30.836066144824237,-105.07048818680215,123.95,7.139999866485596,0.6499999761581421,3.0,0.1,0.0,0.0,,-0.08,0.01,0.0,,189.91,1317.47,522.0,52.0,300.0,300.0,300.0,300.0,300.0,300.0,-0.6259999871253967,-0.10599999874830246,0.42100000381469727,0.184,0.841,0.405,"[120.9,120.0,129.1,126.9,118.7,128.1]","[0.1,0.1,0.1,0.1,0.1,0.1]","[-0.1,-0.1,-0.1,-0.1,-0.0,-0.1]",BN,,,,,0.982694001202821,,0.6058299874637298,0.6775588001646655,0.625,0.3556497115745667,0.375,47.526116911619155,NE,30.83588648176741,-105.07048818680215,187.39,28136
28135,30.836066144824237,-105.07048818680215,123.95,7.139999866485596,0.6499999761581421,3.0,0.1,0.0,0.0,,-0.08,0.01,0.0,,189.91,1317.47,522.0,52.0,300.0,300.0,300.0,300.0,300.0,300.0,-0.6259999871253967,-0.10599999874830246,0.42100000381469727,0.184,0.841,0.405,"[120.9,120.0,129.1,126.9,118.7,128.1]","[0.1,0.1,0.1,0.1,0.1,0.1]","[-0.1,-0.1,-0.1,-0.1,-0.0,-0.1]",BN,,,,,0.982694001202821,,0.6058299874637298,0.6775588001646655,0.625,0.3556497115745667,0.375,47.526116911619155,NE,30.83588648176741,-105.07048818680215,187.39,28136
28666,30.835976313295824,-105.07048818680215,123.95,7.139999866485596,0.6499999761581421,3.0,0.1,0.0,0.0,,-0.08,0.01,0.0,,188.89,1316.45,522.0,53.0,300.0,300.0,300.0,300.0,300.0,300.0,-0.6259999871253967,-0.10599999874830246,0.42100000381469727,0.184,0.841,0.405,"[120.9,120.0,129.1,126.9,118.7,128.1]","[0.1,0.1,0.1,0.1,0.1,0.1]","[-0.1,-0.1,-0.1,-0.1,-0.0,-0.1]",BN,,,,,1.4575578890733643,,0.40379146854223585,0.7851681066681282,0.5,0.34774603255584025,0.5,45.00000000000042,NE,30.835796650238997,-105.07048818680215,185.49,28667
28666,30.835976313295824,-105.07048818680215,123.95,7.139999866485596,0.6499999761581421,3.0,0.1,0.0,0.0,,-0.08,0.01,0.0,,188.89,1316.45,522.0,53.0,300.0,300.0,300.0,300.0,300.0,300.0,-0.6259999871253967,-0.10599999874830246,0.42100000381469727,0.184,0.841,0.405,"[120.9,120.0,129.1,126.9,118.7,128.1]","[0.1,0.1,0.1,0.1,0.1,0.1]","[-0.1,-0.1,-0.1,-0.1,-0.0,-0.1]",BN,,,,,1.4575578890733643,,0.40379146854223585,0.7851681066681282,0.5,0.34774603255584025,0.5,45.00000000000042,NE,30.835796650238997,-105.07048818680215,185.49,28667
29197,30.83588648176741,-105.07048818680215,123.58,6.869999885559082,0.6200000047683716,3.0,0.12,-0.01,0.0,,-0.1,0.0,0.0,,187.39,1314.95,522.0,54.0,300.0,300.0,300.0,300.0,300.0,300.0,-0.6800000071525574,-0.503000020980835,0.5329999923706055,0.137,0.309,0.276,"[120.7,119.6,128.7,126.5,118.4,127.6]","[0.1,0.2,0.1,0.1,0.1,0.1]","[-0.1,-0.1,-0.1,-0.1,-0.1,-0.1]",BN,,DSS,,,1.8750666654815165,,0.22518339323888326,0.6545793616376931,0.5,0.183568183557425,0.5,47.019207151048164,NE,30.835706818710584,-105.07048818680215,183.49,29198
29197,30.83588648176741,-105.07048818680215,123.58,6.869999885559082,0.6200000047683716,3.0,0.12,-0.01,0.0,,-0.1,0.0,0.0,,187.39,1314.95,522.0,54.0,300.0,300.0,300.0,300.0,300.0,300.0,-0.6800000071525574,-0.503000020980835,0.5329999923706055,0.137,0.309,0.276,"[120.7,119.6,128.7,126.5,118.4,127.6]","[0.1,0.2,0.1,0.1,0.1,0.1]","[-0.1,-0.1,-0.1,-0.1,-0.1,-0.1]",BN,,DSS,,,1.8750666654815165,,0.22518339323888326,0.6545793616376931,0.5,0.183568183557425,0.5,47.019207151048164,NE,30.835706818710584,-105.07048818680215,183.49,29198
29728,30.835796650238997,-105.07048818680215,123.58,6.869999885559082,0.6200000047683716,3.0,0.12,-0.01,0.0,,-0.1,0.0,0.0,,185.49,1313.05,522.0,55.0,300.0,300.0,300.0,300.0,300.0,300.0,-0.6800000071525574,-0.503000020980835,0.5329999923706055,0.137,0.309,0.276,"[120.7,119.6,128.7,126.5,118.4,127.6]","[0.1,0.2,0.1,0.1,0.1,0.1]","[-0.1,-0.1,-0.1,-0.1,-0.1,-0.1]",BN,,DSS,,,2.0563316853076,,0.05905873827159209,0.3270919882223846,0.5,0.0818228688765883,0.5,53.841814560193534,NE,30.83561698718217,-105.07048818680215,181.85,29729
29728,30.835796650238997,-105.07048818680215,123.58,6.869999885559082,0.6200000047683716,3.0,0.12,-0.01,0.0,,-0.1,0.0,0.0,,185.49,1313.05,522.0,55.0,300.0,300.0,300.0,300.0,300.0,300.0,-0.6800000071525574,-0.503000020980835,0.5329999923706055,0.137,0.309,0.276,"[120.7,119.6,128.7,126.5,118.4,127.6]","[0.1,0.2,0.1,0.1,0.1,0.1]","[-0.1,-0.1,-0.1,-0.1,-0.1,-0.1]",BN,,DSS,,,2.0563316853076,,0.05905873827159209,0.3270919882223846,0.5,0.0818228688765883,0.5,53.841814560193534,NE,30.83561698718217,-105.07048818680215,181.85,29729
30259,30.835706818710584,-105.07048818680215,123.58,6.869999885559082,0.6200000047683716,3.0,0.12,-0.01,0.0,,-0.1,0.0,0.0,,183.49,1311.05,522.0,56.0,300.0,300.0,300.0,300.0,300.0,300.0,-0.6800000071525574,-0.503000020980835,0.5329999923706055,0.137,0.309,0.276,"[120.7,119.6,128.7,126.5,118.4,127.6]","[0.1,0.2,0.1,0.1,0.1,0.1]","[-0.1,-0.1,-0.1,-0.1,-0.1,-0.1]",BN,,DSS,,,1.9203320025453943,,0.10787089388775954,0.03241161390704472,0.5,0.3765894629054385,0.5,-140.08826019753502,SW,30.83588648176741,-105.07030852374533,186.63,30258
30259,30.835706818710584,-105.07048818680215,123.58,6.869999885559082,0.6200000047683716,3.0,0.12,-0.01,0.0,,-0.1,0.0,0.0,,183.49,1311.05,522.0,56.0,300.0,300.0,300.0,300.0,300.0,300.0,-0.6800000071525574,-0.503000020980835,0.5329999923706055,0.137,0.309,0.276,"[120.7,119.6,128.7,126.5,118.4,127.6]","[0.1,0.2,0.1,0.1,0.1,0.1]","[-0.1,-0.1,-0.1,-0.1,-0.1,-0.1]",BN,,DSS,,,1.9203320025453943,,0.10787089388775954,0.03241161390704472,0.5,0.3765894629054385,0.5,-140.08826019753502,SW,30.83588648176741,-105.07030852374533,186.63,30258
30790,30.83561698718217,-105.07048818680215,123.12,6.769999980926514,0.6200000047683716,3.0,0.12,-0.01,0.0,,-0.1,0.0,0.0,,181.85,1309.41,522.0,57.0,300.0,300.0,300.0,300.0,300.0,300.0,-0.8159999847412109,-0.6549999713897705,0.9399999976158142,0.048,0.158,0.005,"[120.4,119.0,128.1,126.0,118.1,127.1]","[0.1,0.1,0.1,0.1,0.2,0.1]","[-0.1,-0.1,-0.1,-0.1,-0.1,-0.1]",BN,,DSS,,,1.5191856371095653,,0.24900786031575098,0.11519769259643842,0.5,0.49203102167830437,0.5,-137.48955292199975,SW,30.835796650238997,-105.07030852374533,184.57,30789
30790,30.83561698718217,-105.07048818680215,123.12,6.769999980926514,0.6200000047683716,3.0,0.12,-0.01,0.0,,-0.1,0.0,0.0,,181.85,1309.41,522.0,57.0,300.0,300.0,300.0,300.0,300.0,300.0,-0.8159999847412109,-0.6549999713897705,0.9399999976158142,0.048,0.158,0.005,"[120.4,119.0,128.1,126.0,118.1,127.1]","[0.1,0.1,0.1,0.1,0.2,0.1]","[-0.1,-0.1,-0.1,-0.1,-0.1,-0.1]",BN,,DSS,,,1.5191856371095653,,0.24900786031575098,0.11519769259643842,0.5,0.49203102167830437,0.5,-137.48955292199975,SW,30.835796650238997,-105.07030852374533,184.57,30789
