geoid,lat,lon,lstf,lstf_serc,lstf_arc,ndvi,ndvi_serc,ndvi_arc,ndmi,ndmi_serc,ndmi_arc,elv_rel,elv,mdrdasp,mdrdconc,mdrdgrv,mdrdunp,mdconst,mdbldg,lstf_ndvi_corr,lstf_ndmi_corr,ndvi_ndmi_corr,lstf_ndvi_pval,lstf_ndmi_pval,ndvi_ndmi_pval,ls_land_cover,cl_land_cover,terrain_classification,anisotropy,downhill_fraction,dom_angle_deg,dom_dir
20166,30.837413617750435,-105.07075768138739,124.63,9.260000228881836,0.8399999737739563,0.1,-0.01,0.0,0.0,0.0,0.0,192.81,1320.37,300.0,300.0,300.0,300.0,300.0,300.0,-0.3179999887943268,-0.6710000038146973,-0.34299999475479126,0.539,0.145,0.506,BN,,DSS,0.07403865474455186,0.625,26.565051177067154,NE
20697,30.837323786222022,-105.07075768138739,124.63,9.260000228881836,0.8399999737739563,0.1,-0.01,0.0,0.0,0.0,0.0,192.31,1319.87,300.0,300.0,300.0,300.0,300.0,300.0,-0.3179999887943268,-0.6710000038146973,-0.34299999475479126,0.539,0.145,0.506,BN,,DSS,0.15647413333992247,0.5,2.9108378261626293,E
21228,30.83723395469361,-105.07075768138739,124.38,8.770000457763672,0.800000011920929,0.1,0.0,0.0,-0.1,0.0,0.0,191.81,1319.37,300.0,300.0,300.0,300.0,300.0,300.0,-0.453000009059906,-0.453000009059906,1.0,0.367,0.367,0.0,BN,,DSS,0.23135253719426008,0.5,-8.130102354161561,E
21759,30.837144123165196,-105.07075768138739,124.38,8.770000457763672,0.800000011920929,0.1,0.0,0.0,-0.1,0.0,0.0,191.39,1318.95,300.0,300.0,300.0,300.0,300.0,300.0,-0.453000009059906,-0.453000009059906,1.0,0.367,0.367,0.0,BN,,DSS,0.14663731359294963,0.5,3.1798301198787504,E
22290,30.837054291636782,-105.07075768138739,124.38,8.770000457763672,0.800000011920929,0.1,0.0,0.0,-0.1,0.0,0.0,191.07,1318.63,300.0,300.0,300.0,300.0,300.0,300.0,-0.453000009059906,-0.453000009059906,1.0,0.367,0.367,0.0,BN,,DSS,0.11581251286170399,0.625,1.5270613844185557e-11,E
22821,30.83696446010837,-105.07075768138739,124.15,8.34000015258789,0.7599999904632568,0.1,0.0,0.0,-0.1,0.01,0.0,190.85,1318.41,300.0,300.0,300.0,300.0,300.0,300.0,-0.08399999886751175,0.17399999499320984,0.34299999475479126,0.875,0.741,0.506,BN,,DSS,0.11142939796858514,0.5,-1.9749340109032367,E
23352,30.836874628579956,-105.07075768138739,124.15,8.34000015258789,0.7599999904632568,0.1,0.0,0.0,-0.1,0.01,0.0,190.66,1318.22,300.0,300.0,300.0,300.0,300.0,300.0,-0.08399999886751175,0.17399999499320984,0.34299999475479126,0.875,0.741,0.506,BN,,DSS,0.10776551506668573,0.5,8.81388222992504e-15,E
23883,30.836784797051543,-105.07075768138739,124.15,8.34000015258789,0.7599999904632568,0.1,0.0,0.0,-0.1,0.01,0.0,190.49,1318.05,300.0,300.0,300.0,300.0,300.0,300.0,-0.08399999886751175,0.17399999499320984,0.34299999475479126,0.875,0.741,0.506,BN,,DSS,0.09913184163806536,0.5,2.1210963966712773,E
24414,30.83669496552313,-105.07075768138739,123.95,8.09000015258789,0.7400000095367432,0.1,0.0,0.0,-0.1,0.0,0.0,190.33,1317.89,300.0,300.0,300.0,300.0,300.0,300.0,-0.6940000057220459,-0.11100000143051147,-0.10199999809265137,0.126,0.834,0.847,BN,,DSS,0.11249021407069901,0.5,20.772254682046864,E
24945,30.836605133994716,-105.07075768138739,123.95,8.09000015258789,0.7400000095367432,0.1,0.0,0.0,-0.1,0.0,0.0,190.15,1317.71,300.0,300.0,300.0,300.0,300.0,300.0,-0.6940000057220459,-0.11100000143051147,-0.10199999809265137,0.126,0.834,0.847,BN,,DSS,0.18035706941273086,0.5,47.935673446422975,NE
25476,30.836515302466303,-105.07075768138739,123.95,8.09000015258789,0.7400000095367432,0.1,0.0,0.0,-0.1,0.0,0.0,189.91,1317.47,300.0,300.0,300.0,300.0,300.0,300.0,-0.6940000057220459,-0.11100000143051147,-0.10199999809265137,0.126,0.834,0.847,BN,,DSS,0.2691205928652841,0.5,56.956584243150054,NE
26007,30.83642547093789,-105.07075768138739,123.9,7.900000095367432,0.7200000286102295,0.12,0.0,0.0,-0.1,0.0,0.0,189.51,1317.07,300.0,300.0,300.0,300.0,300.0,300.0,-0.6729999780654907,-0.7239999771118164,0.7559999823570251,0.143,0.103,0.082,BN,,DSS,0.297606033203848,0.5,53.64280258000405,NE
26538,30.836335639409477,-105.07075768138739,123.9,7.900000095367432,0.7200000286102295,0.12,0.0,0.0,-0.1,0.0,0.0,188.87,1316.43,300.0,300.0,300.0,300.0,300.0,300.0,-0.6729999780654907,-0.7239999771118164,0.7559999823570251,0.143,0.103,0.082,BN,,,0.3528638637311182,0.5,40.89188782286493,NE
27069,30.836245807881063,-105.07075768138739,123.9,7.900000095367432,0.7200000286102295,0.12,0.0,0.0,-0.1,0.0,0.0,188.11,1315.67,300.0,300.0,300.0,300.0,300.0,300.0,-0.6729999780654907,-0.7239999771118164,0.7559999823570251,0.143,0.103,0.082,BN,,DSS,0.3473151799526838,0.5,31.23049473311154,NE
27600,30.83615597635265,-105.07075768138739,123.63,7.670000076293945,0.699999988079071,0.1,-0.01,0.0,-0.03,0.01,0.0,187.27,1314.83,300.0,300.0,300.0,300.0,300.0,300.0,-0.7860000133514404,-0.6330000162124634,0.3659999966621399,0.064,0.177,0.476,BN,,DSS,0.22543036024543286,0.5,20.02090887808984,E
28131,30.836066144824237,-105.07075768138739,123.63,7.670000076293945,0.699999988079071,0.1,-0.01,0.0,-0.03,0.01,0.0,186.11,1313.68,300.0,300.0,300.0,300.0,300.0,300.0,-0.7860000133514404,-0.6330000162124634,0.3659999966621399,0.064,0.177,0.476,BN,,DSS,0.17324820852508546,0.625,9.462322208026995,E
28662,30.835976313295824,-105.07075768138739,123.63,7.670000076293945,0.699999988079071,0.1,-0.01,0.0,-0.03,0.01,0.0,184.86,1312.42,300.0,300.0,300.0,300.0,300.0,300.0,-0.7860000133514404,-0.6330000162124634,0.3659999966621399,0.064,0.177,0.476,BN,,DSS,0.16165772531678066,0.625,19.78283610311946,E
29193,30.83588648176741,-105.07075768138739,123.32,7.380000114440918,0.6700000166893005,0.1,-0.01,0.0,-0.03,0.02,0.0,183.67,1311.23,300.0,300.0,300.0,300.0,300.0,300.0,-0.7490000128746033,-0.2240000069141388,0.3400000035762787,0.086,0.669,0.51,BN,,DSS,0.08846241301362726,0.625,40.40574666873385,NE
29724,30.835796650238997,-105.07075768138739,123.32,7.380000114440918,0.6700000166893005,0.1,-0.01,0.0,-0.03,0.02,0.0,182.36,1309.92,300.0,300.0,300.0,300.0,300.0,300.0,-0.7490000128746033,-0.2240000069141388,0.3400000035762787,0.086,0.669,0.51,BN,,DSS,0.013487531620073104,0.5,-8.746162262579203,E
30255,30.835706818710584,-105.07075768138739,123.32,7.380000114440918,0.6700000166893005,0.1,-0.01,0.0,-0.03,0.02,0.0,180.91,1308.47,300.0,300.0,300.0,300.0,300.0,300.0,-0.7490000128746033,-0.2240000069141388,0.3400000035762787,0.086,0.669,0.51,BN,,DSS,0.08162733267819347,0.5,-77.2165460585727,S
30786,30.83561698718217,-105.07075768138739,122.92,7.110000133514404,0.6499999761581421,0.1,-0.01,0.0,-0.08,0.02,0.0,179.61,1307.17,300.0,300.0,300.0,300.0,300.0,300.0,-0.5389999747276306,-0.2770000100135803,0.47699999809265137,0.27,0.596,0.338,BN,,DSS,0.1502252926107219,0.5,-77.98099754545292,S
31317,30.835527155653757,-105.07075768138739,122.92,7.110000133514404,0.6499999761581421,0.1,-0.01,0.0,-0.08,0.02,0.0,178.76,1306.32,300.0,300.0,300.0,300.0,300.0,300.0,-0.5389999747276306,-0.2770000100135803,0.47699999809265137,0.27,0.596,0.338,BN,,DSS,0.2558961977701816,0.5,-74.62374875117169,S
31848,30.835437324125344,-105.07075768138739,122.92,7.110000133514404,0.6499999761581421,0.1,-0.01,0.0,-0.08,0.02,0.0,178.45,1306.01,300.0,300.0,300.0,300.0,300.0,300.0,-0.5389999747276306,-0.2770000100135803,0.47699999809265137,0.27,0.596,0.338,BN,,,0.348731119325555,0.375,-48.20948631779526,SE
32379,30.83534749259693,-105.07075768138739,122.02,7.070000171661377,0.6399999856948853,0.12,0.0,0.0,-0.1,0.0,0.0,178.56,1306.12,300.0,300.0,300.0,300.0,300.0,300.0,-0.6809999942779541,-0.7039999961853027,0.875,0.136,0.119,0.022,BN,,,0.40935026709205424,0.75,-24.29096240835068,SE
32910,30.835257661068518,-105.07075768138739,122.02,7.070000171661377,0.6399999856948853,0.12,0.0,0.0,-0.1,0.0,0.0,178.84,1306.4,300.0,300.0,300.0,300.0,300.0,300.0,-0.6809999942779541,-0.7039999961853027,0.875,0.136,0.119,0.022,BN,,,0.36486321290355406,0.75,112.42586192135279,NW
33441,30.835167829540104,-105.07075768138739,122.02,7.070000171661377,0.6399999856948853,0.12,0.0,0.0,-0.1,0.0,0.0,179.04,1306.6,300.0,300.0,300.0,300.0,300.0,300.0,-0.6809999942779541,-0.7039999961853027,0.875,0.136,0.119,0.022,BN,,,0.6363903643604939,0.625,126.16197559522487,NW
33972,30.83507799801169,-105.07075768138739,121.6,7.239999771118164,0.6600000262260437,0.13,0.0,0.0,-0.1,-0.01,0.0,179.01,1306.57,300.0,300.0,300.0,300.0,300.0,300.0,-0.7519999742507935,-0.8569999933242798,0.6679999828338623,0.085,0.029,0.147,BN,,,0.46306661483314887,0.5,117.01559847886212,NW
34503,30.834988166483278,-105.07075768138739,121.6,7.239999771118164,0.6600000262260437,0.13,0.0,0.0,-0.1,-0.01,0.0,178.51,1306.07,300.0,300.0,300.0,300.0,300.0,300.0,-0.7519999742507935,-0.8569999933242798,0.6679999828338623,0.085,0.029,0.147,BN,,DSS,0.270254395162283,0.5,114.30091996464913,NW
35034,30.834898334954865,-105.07075768138739,121.6,7.239999771118164,0.6600000262260437,0.13,0.0,0.0,-0.1,-0.01,0.0,176.98,1304.54,300.0,300.0,300.0,300.0,300.0,300.0,-0.7519999742507935,-0.8569999933242798,0.6679999828338623,0.085,0.029,0.147,BN,,DSS,0.12800971245477497,0.5,-58.736268305622424,SE
35565,30.83480850342645,-105.07075768138739,121.32,7.360000133514404,0.6700000166893005,0.1,0.0,0.0,-0.1,0.0,0.0,174.2,1301.76,300.0,300.0,300.0,300.0,300.0,300.0,-0.5659999847412109,-0.4390000104904175,0.6980000138282776,0.242,0.384,0.123,BN,,,0.5659760304080911,0.5,-55.71312302279097,SE
36096,30.834718671898038,-105.07075768138739,121.32,7.360000133514404,0.6700000166893005,0.1,0.0,0.0,-0.1,0.0,0.0,170.93,1298.49,300.0,300.0,300.0,300.0,300.0,300.0,-0.5659999847412109,-0.4390000104904175,0.6980000138282776,0.242,0.384,0.123,BN,,,0.5632669012293899,0.25,-58.85538617872973,SE
36627,30.834628840369625,-105.07075768138739,121.32,7.360000133514404,0.6700000166893005,0.1,0.0,0.0,-0.1,0.0,0.0,168.28,1295.84,300.0,300.0,300.0,300.0,300.0,300.0,-0.5659999847412109,-0.4390000104904175,0.6980000138282776,0.242,0.384,0.123,BN,,,0.44317133053316976,0.25,134.7829715701195,NW
37158,30.83453900884121,-105.07075768138739,121.32,7.260000228881836,0.6600000262260437,0.1,0.0,0.0,-0.1,-0.01,0.0,166.73,1294.29,300.0,300.0,300.0,300.0,300.0,300.0,-0.7310000061988831,-0.6439999938011169,0.8289999961853027,0.099,0.167,0.041,BN,,,0.3658472674764932,0.5,133.15238973400548,NW
37689,30.8344491773128,-105.07075768138739,121.32,7.260000228881836,0.6600000262260437,0.1,0.0,0.0,-0.1,-0.01,0.0,166.24,1293.8,300.0,300.0,300.0,300.0,300.0,300.0,-0.7310000061988831,-0.6439999938011169,0.8289999961853027,0.099,0.167,0.041,BN,,DSS,0.10973232344260886,0.5,147.78907227632646,NW
38220,30.834359345784385,-105.07075768138739,121.32,7.260000228881836,0.6600000262260437,0.1,0.0,0.0,-0.1,-0.01,0.0,166.8,1294.36,300.0,300.0,300.0,300.0,300.0,300.0,-0.7310000061988831,-0.6439999938011169,0.8289999961853027,0.099,0.167,0.041,BN,,,0.10150006693941047,0.375,51.102779653657244,NE
38751,30.834269514255972,-105.07075768138739,121.68,6.960000038146973,0.6299999952316284,0.1,0.0,0.0,-0.12,0.01,0.0,168.6,1296.16,300.0,300.0,300.0,300.0,300.0,300.0,-0.6869999766349792,-0.34200000762939453,0.7870000004768372,0.131,0.507,0.063,WS,,DSS,0.16865616965036892,0.5,16.425395009900697,E
39282,30.83417968272756,-105.07075768138739,121.68,6.960000038146973,0.6299999952316284,0.1,0.0,0.0,-0.12,0.01,0.0,171.58,1299.14,300.0,300.0,300.0,300.0,300.0,300.0,-0.6869999766349792,-0.34200000762939453,0.7870000004768372,0.131,0.507,0.063,WS,,DSS,0.1136947453584143,0.5,-2.0309142368547226,E
39813,30.834089851199145,-105.07075768138739,121.68,6.960000038146973,0.6299999952316284,0.1,0.0,0.0,-0.12,0.01,0.0,175.19,1302.75,300.0,300.0,300.0,300.0,300.0,300.0,-0.6869999766349792,-0.34200000762939453,0.7870000004768372,0.131,0.507,0.063,WS,,DSS,0.04485644964266961,0.5,2.185800806771053,E
40344,30.834000019670732,-105.07075768138739,122.08,6.980000019073486,0.6299999952316284,0.1,0.01,0.0,-0.17,0.01,0.0,178.7,1306.26,300.0,300.0,300.0,300.0,300.0,300.0,-0.3529999852180481,-0.11599999666213989,0.36899998784065247,0.493,0.828,0.471,WS,,DSS,0.014445749966044448,0.5,37.40535663141854,NE
40875,30.83391018814232,-105.07075768138739,122.08,6.980000019073486,0.6299999952316284,0.1,0.01,0.0,-0.17,0.01,0.0,181.93,1309.49,300.0,300.0,300.0,300.0,300.0,300.0,-0.3529999852180481,-0.11599999666213989,0.36899998784065247,0.493,0.828,0.471,WS,,DSS,0.030327793276267993,0.5,-71.98023071822604,S
41406,30.833820356613906,-105.07075768138739,122.08,6.980000019073486,0.6299999952316284,0.1,0.01,0.0,-0.17,0.01,0.0,185.12,1312.68,300.0,300.0,300.0,300.0,300.0,300.0,-0.3529999852180481,-0.11599999666213989,0.36899998784065247,0.493,0.828,0.471,WS,,DSS,0.08863446973749906,0.5,-77.44244378372112,S
41937,30.833730525085493,-105.07075768138739,122.47,7.070000171661377,0.6399999856948853,0.1,0.0,0.0,-0.12,0.01,0.0,188.21,1315.77,300.0,300.0,300.0,300.0,300.0,300.0,-0.7979999780654907,-0.5649999976158142,0.8220000267028809,0.057,0.243,0.045,WS,,DSS,0.12153295446178931,0.5,-64.29004621918628,SE
42468,30.83364069355708,-105.07075768138739,122.47,7.070000171661377,0.6399999856948853,0.1,0.0,0.0,-0.12,0.01,0.0,190.91,1318.47,300.0,300.0,300.0,300.0,300.0,300.0,-0.7979999780654907,-0.5649999976158142,0.8220000267028809,0.057,0.243,0.045,WS,,DSS,0.14254678452962546,0.5,-38.29016319224297,SE
42999,30.833550862028666,-105.07075768138739,122.47,7.070000171661377,0.6399999856948853,0.1,0.0,0.0,-0.12,0.01,0.0,193.3,1320.86,300.0,300.0,300.0,300.0,300.0,300.0,-0.7979999780654907,-0.5649999976158142,0.8220000267028809,0.057,0.243,0.045,WS,,DSS,0.13554862203417795,0.625,-49.59425333126822,SE
43530,30.833461030500253,-105.07075768138739,122.92,7.300000190734863,0.6600000262260437,0.13,0.0,0.0,-0.1,0.0,0.0,195.51,1323.07,300.0,300.0,300.0,300.0,300.0,300.0,-0.7929999828338623,-0.7350000143051147,0.8889999985694885,0.06,0.096,0.018,BN,,DSS,0.031070210294778914,0.625,173.6598082540914,W
44061,30.83337119897184,-105.07075768138739,122.92,7.300000190734863,0.6600000262260437,0.13,0.0,0.0,-0.1,0.0,0.0,197.02,1324.58,300.0,300.0,300.0,300.0,300.0,300.0,-0.7929999828338623,-0.7350000143051147,0.8889999985694885,0.06,0.096,0.018,BN,,DSS,0.11505161277472871,0.5,76.67546873811129,N
44592,30.833281367443426,-105.07075768138739,122.92,7.300000190734863,0.6600000262260437,0.13,0.0,0.0,-0.1,0.0,0.0,197.38,1324.94,300.0,300.0,300.0,300.0,300.0,300.0,-0.7929999828338623,-0.7350000143051147,0.8889999985694885,0.06,0.096,0.018,BN,,DSS,0.1354649295067165,0.5,67.04591346237343,NE
45123,30.833191535915013,-105.07075768138739,122.95,7.489999771118164,0.6800000071525574,0.13,0.0,0.0,-0.1,0.0,0.0,196.77,1324.33,300.0,300.0,300.0,300.0,300.0,300.0,-0.7910000085830688,-0.6669999957084656,0.7919999957084656,0.061,0.148,0.06,BN,,DSS,0.05971266959551142,0.5,55.728859298010626,NE
45654,30.8331017043866,-105.07075768138739,122.95,7.489999771118164,0.6800000071525574,0.13,0.0,0.0,-0.1,0.0,0.0,195.34,1322.9,300.0,300.0,300.0,300.0,300.0,300.0,-0.7910000085830688,-0.6669999957084656,0.7919999957084656,0.061,0.148,0.06,BN,,DSS,0.04162606477267717,0.5,103.21274687833362,NW
